title,author_for_reference,pdf_url,page_no,domain_url,pattern_cleaned_url,github_user_cleaned_url,date,year,eprints_repo
Parametrised second-order complexity theory with applications to the study of interval computation,Eike Neumann,https://publications.aston.ac.uk/id/eprint/39143/1/Parametrised_second_order_complexity_theory.pdf,31,"https://github.com/michalkonecny/aern2,",github.com/michalkonecny/aern,michalkonecny/aern,2020-02-02,2020.0,publications.aston.ac.uk
Breathing Rate and Work-of-Breathing Estimation using Real Biomedical Signals,Christina Kozia,https://publications.aston.ac.uk/id/eprint/44084/1/KOZIA_CHRISTINA_2020.pdf,225,https://github.com/peterhcharlton/RRest,github.com/peterhcharlton/RRest,peterhcharlton/RRest,2020-01-01,2020.0,publications.aston.ac.uk
An energy-efficient method for hybrid mobile cloud computing,Aamir Akbar,https://publications.aston.ac.uk/id/eprint/42578/1/Aamir_Akbar_119152818_2019.pdf,58,https://github.com/huberflores/CodeOffloadingAnnotations,github.com/huberflores/CodeOffloadingAnnotations,huberflores/CodeOffloadingAnnotations,2020-01-01,2020.0,publications.aston.ac.uk
An energy-efficient method for hybrid mobile cloud computing,Aamir Akbar,https://publications.aston.ac.uk/id/eprint/42578/1/Aamir_Akbar_119152818_2019.pdf,61,https://github.com/aamirakbar/Creating-Hybrid-Level-Configurations-for-MC-hybrid-Apps,github.com/aamirakbar/Creating-Hybrid-Level-Configurations-for-MC-hybrid-Apps,aamirakbar/Creating-Hybrid-Level-Configurations-for-MC-hybrid-Apps,2020-01-01,2020.0,publications.aston.ac.uk
An energy-efficient method for hybrid mobile cloud computing,Aamir Akbar,https://publications.aston.ac.uk/id/eprint/42578/1/Aamir_Akbar_119152818_2019.pdf,62,https://github.com/icasdri/Mather,github.com/icasdri/Mather,icasdri/Mather,2020-01-01,2020.0,publications.aston.ac.uk
An energy-efficient method for hybrid mobile cloud computing,Aamir Akbar,https://publications.aston.ac.uk/id/eprint/42578/1/Aamir_Akbar_119152818_2019.pdf,65,https://github.com/jvheinerman/NEATThymio,github.com/jvheinerman/NEATThymio,jvheinerman/NEATThymio,2020-01-01,2020.0,publications.aston.ac.uk
An energy-efficient method for hybrid mobile cloud computing,Aamir Akbar,https://publications.aston.ac.uk/id/eprint/42578/1/Aamir_Akbar_119152818_2019.pdf,69,https://github.com/msg555/PowerTutor,github.com/msg555/PowerTutor,msg555/PowerTutor,2020-01-01,2020.0,publications.aston.ac.uk
An energy-efficient method for hybrid mobile cloud computing,Aamir Akbar,https://publications.aston.ac.uk/id/eprint/42578/1/Aamir_Akbar_119152818_2019.pdf,72,https://github.com/dtmilano/AndroidViewClient/wiki,github.com/dtmilano/AndroidViewClient,dtmilano/AndroidViewClient,2020-01-01,2020.0,publications.aston.ac.uk
Investigation of police decision making using combined EEG and virtual reality methods,Nicholas Andrew Alexander,https://publications.aston.ac.uk/id/eprint/42445/1/ALEXANDER_NICHOLAS_ANDREW_160231177_2020.pdf,188,https://github.com/sccn/labstreaminglayer,github.com/sccn/labstreaminglayer,sccn/labstreaminglayer,2020-01-01,2020.0,publications.aston.ac.uk
Tuning metaheuristics by sequential optimisation of regression models,Áthila Trindade,https://publications.aston.ac.uk/id/eprint/40376/1/01_ASOC2019_TrindadeCampelo.pdf,10,https://github.com/fcampelo/MetaTuner).,github.com/fcampelo/MetaTuner,fcampelo/MetaTuner,2019-12-01,2019.0,publications.aston.ac.uk
Models@run.time:a Guided Tour of the State-of-the-Art and Research Challenges,Nelly Bencomo,https://publications.aston.ac.uk/id/eprint/37117/1/mrt_survey.pdf,3,https://github.com/sebastiangoetz/slr-toolkit/releases,github.com/sebastiangoetz/slr-toolkit,sebastiangoetz/slr-toolkit,2019-10-01,2019.0,publications.aston.ac.uk
Dysregulated oscillatory connectivity in the visual system in autism spectrum disorder,Robert A Seymour,https://publications.aston.ac.uk/id/eprint/39167/6/awz214.pdf,5,https://github.com/neurofractal/sensory_,github.com/neurofractal/sensory_,neurofractal/sensory_PAC,2019-10-01,2019.0,publications.aston.ac.uk
Novel instrumented frame for standing exercising of users with complete spinal cord injuries,Ioannis D Zoulias,https://publications.aston.ac.uk/id/eprint/40343/1/s41598_019_49237_3.pdf,10,https://github.com/sccn/labstreaminglayer.,github.com/sccn/labstreaminglayer,sccn/labstreaminglayer,2019-09-10,2019.0,publications.aston.ac.uk
Genome-wide association analysis of self-reported daytime sleepiness identifies 42 loci that suggest biological subtypes,Heming Wang,https://publications.aston.ac.uk/id/eprint/40176/1/Genome_wide_association_analysis_of_self_reported_daytime_sleepiness.pdf,7,https://github.com/digitalinteraction/openmovement),github.com/digitalinteraction/openmovement,digitalinteraction/openmovement,2019-08-13,2019.0,publications.aston.ac.uk
The importance of granularity in multiobjective optimization of mobile cloud hybrid applications,Aamir Akbar,https://publications.aston.ac.uk/id/eprint/37310/1/Akbar_et_al_2018_Transactions_on_Emerging_Telecommunications_Technologies.pdf,7,https://github.com/icasdri/Mather,github.com/icasdri/Mather,icasdri/Mather,2019-08-01,2019.0,publications.aston.ac.uk
The importance of granularity in multiobjective optimization of mobile cloud hybrid applications,Aamir Akbar,https://publications.aston.ac.uk/id/eprint/37310/1/Akbar_et_al_2018_Transactions_on_Emerging_Telecommunications_Technologies.pdf,8,https://github.com/huberflores/CodeOffloadingAnnotations,github.com/huberflores/CodeOffloadingAnnotations,huberflores/CodeOffloadingAnnotations,2019-08-01,2019.0,publications.aston.ac.uk
The importance of granularity in multiobjective optimization of mobile cloud hybrid applications,Aamir Akbar,https://publications.aston.ac.uk/id/eprint/37310/1/Akbar_et_al_2018_Transactions_on_Emerging_Telecommunications_Technologies.pdf,8,https://github.com/dtmilano/AndroidViewClient/wiki,github.com/dtmilano/AndroidViewClient,dtmilano/AndroidViewClient,2019-08-01,2019.0,publications.aston.ac.uk
The importance of granularity in multiobjective optimization of mobile cloud hybrid applications,Aamir Akbar,https://publications.aston.ac.uk/id/eprint/37310/1/Akbar_et_al_2018_Transactions_on_Emerging_Telecommunications_Technologies.pdf,9,https://github.com/msg555/PowerTutor,github.com/msg555/PowerTutor,msg555/PowerTutor,2019-08-01,2019.0,publications.aston.ac.uk
Assessing the reliability of the Laban Movement Analysis system,Ulysses Bernardet,https://publications.aston.ac.uk/id/eprint/39242/1/journal.pone.0218179.pdf,9,https://github.com/bernuly/LMAVideoAnnotionTool).,github.com/bernuly/LMAVideoAnnotionTool,bernuly/LMAVideoAnnotionTool,2019-06-13,2019.0,publications.aston.ac.uk
Speech Breathing in Virtual Humans: An Interactive Model and Empirical Study,Ulysses Bernardet,https://publications.aston.ac.uk/id/eprint/39126/1/08714737.pdf,7,https://github.com/alejandroautalan/pygubu.,github.com/alejandroautalan/pygubu,alejandroautalan/pygubu,2019-05-14,2019.0,publications.aston.ac.uk
Stress-testing remote model querying APIs for relational and graph-based stores,Antonio García-Domínguez,https://publications.aston.ac.uk/id/eprint/31235/1/Stress_testing_remote_model_querying_APIs_for_relational_and_graph_based_stores.pdf,1,https://github.com/mondo-project/mondo-hawk.,github.com/mondo-project/mondo-hawk,mondo-project/mondo-hawk,2019-04-04,2019.0,publications.aston.ac.uk
Stress-testing remote model querying APIs for relational and graph-based stores,Antonio García-Domínguez,https://publications.aston.ac.uk/id/eprint/31235/1/Stress_testing_remote_model_querying_APIs_for_relational_and_graph_based_stores.pdf,1,https://github.com/atlanmod/Mogwai.,github.com/atlanmod/Mogwai,atlanmod/Mogwai,2019-04-04,2019.0,publications.aston.ac.uk
Stress-testing remote model querying APIs for relational and graph-based stores,Antonio García-Domínguez,https://publications.aston.ac.uk/id/eprint/31235/1/Stress_testing_remote_model_querying_APIs_for_relational_and_graph_based_stores.pdf,1,https://github.com/atlanmod/NeoEMF.,github.com/atlanmod/NeoEMF,atlanmod/NeoEMF,2019-04-04,2019.0,publications.aston.ac.uk
Stress-testing remote model querying APIs for relational and graph-based stores,Antonio García-Domínguez,https://publications.aston.ac.uk/id/eprint/31235/1/Stress_testing_remote_model_querying_APIs_for_relational_and_graph_based_stores.pdf,2,https://github.com/BryanHunt/mongo-emf/wiki.,github.com/BryanHunt/mongo-emf,BryanHunt/mongo-emf,2019-04-04,2019.0,publications.aston.ac.uk
Stress-testing remote model querying APIs for relational and graph-based stores,Antonio García-Domínguez,https://publications.aston.ac.uk/id/eprint/31235/1/Stress_testing_remote_model_querying_APIs_for_relational_and_graph_based_stores.pdf,20,https://github.com/orientechnologies/orientdb/issues/6686.,github.com/orientechnologies/orientdb,orientechnologies/orientdb,2019-04-04,2019.0,publications.aston.ac.uk
Rhetorical moves and identity performance in online child sexual abuse interactions,Emily Chiang,https://publications.aston.ac.uk/id/eprint/39062/1/Chiang_E._2018_Redacted.pdf,109,https://github.com/emilychiang/move-map-builder).,github.com/emilychiang/move-map-builder,emilychiang/move-map-builder,2019-04-01,2019.0,publications.aston.ac.uk
Evolutionary mutation testing for IoT with recorded and generated events,Lorena Gutiérrez-madroñal,https://publications.aston.ac.uk/id/eprint/37209/1/wileyNJD_Doc.pdf,13,https://github.com/fg-netzwerksicherheit/DENMEvaP,github.com/fg-netzwerksicherheit/DENMEvaP,fg-netzwerksicherheit/DENMEvaP,2019-04-01,2019.0,publications.aston.ac.uk
Joint event extraction based on hierarchical event schemas from framenet,Wei Li,https://publications.aston.ac.uk/id/eprint/38848/1/08643786.pdf,2,https://github.com/weili-ict/EventSchemasBasedOnFrameNet,github.com/weili-ict/EventSchemasBasedOnFrameNet,weili-ict/EventSchemasBasedOnFrameNet,2019-03-07,2019.0,publications.aston.ac.uk
Joint event extraction based on hierarchical event schemas from framenet,Wei Li,https://publications.aston.ac.uk/id/eprint/38848/1/08643786.pdf,9,https://github.com/Aureliu/BIU-RPI-Event-Extraction-Project,github.com/Aureliu/BIU-RPI-Event-Extraction-Project,Aureliu/BIU-RPI-Event-Extraction-Project,2019-03-07,2019.0,publications.aston.ac.uk
Joint event extraction based on hierarchical event schemas from framenet,Wei Li,https://publications.aston.ac.uk/id/eprint/38848/1/08643786.pdf,9,https://github.com/bishanyang/EventEntityExtractor,github.com/bishanyang/EventEntityExtractor,bishanyang/EventEntityExtractor,2019-03-07,2019.0,publications.aston.ac.uk
Universal envelopes of discontinuous functions,Eike Neumann,https://publications.aston.ac.uk/id/eprint/39139/1/Neumann_E._2018.pdf,124,https://github.com/michalkonecny/aern2.,github.com/michalkonecny/aern,michalkonecny/aern,2019-03-05,2019.0,publications.aston.ac.uk
Universal envelopes of discontinuous functions,Eike Neumann,https://publications.aston.ac.uk/id/eprint/39139/1/Neumann_E._2018.pdf,124,https://github.com/norbert-mueller/iRRAM.,github.com/norbert-mueller/iRRAM,norbert-mueller/iRRAM,2019-03-05,2019.0,publications.aston.ac.uk
Hawk solutions to the TTC 2018 Social Media Case,Antonio García-Domínguez,https://publications.aston.ac.uk/id/eprint/38103/1/paper7.pdf,3,"https://github.com/mondo-project/mondo-hawk,",github.com/mondo-project/mondo-hawk,mondo-project/mondo-hawk,2019-01-23,2019.0,publications.aston.ac.uk
Pseudonymization risk analysis in distributed systems,Geoffrey Neumann,https://publications.aston.ac.uk/id/eprint/39241/1/s13174_018_0098_z.pdf,14,https://github.com/OPERANDOH2020/op-privacy-,github.com/OPERANDOH2020/op-privacy-,OPERANDOH2020/op-privacy-modelling,2019-01-08,2019.0,publications.aston.ac.uk
Pseudonymization risk analysis in distributed systems,Geoffrey Neumann,https://publications.aston.ac.uk/id/eprint/39241/1/s13174_018_0098_z.pdf,14,https://github.com/OPERANDOH2020/op-privacy-modelling.,github.com/OPERANDOH2020/op-privacy-modelling,OPERANDOH2020/op-privacy-modelling,2019-01-08,2019.0,publications.aston.ac.uk
The Bari Manifesto:An interoperability framework for essential biodiversity variables,Alex R. Hardisty,https://publications.aston.ac.uk/id/eprint/40347/1/1_s2.0_S1574954118301961_main.pdf,9,https://github.com/tdwg/bdq,github.com/tdwg/bdq,tdwg/bdq,2019-01-01,2019.0,publications.aston.ac.uk
Reflecting on the past and the present with temporal graph-based models,Antonio García-Domínguez,https://publications.aston.ac.uk/id/eprint/38901/1/mrt_paper_1.pdf,2,https://github.com/datathings/greycat,github.com/datathings/greycat,datathings/greycat-doc,2018-11-18,2018.0,publications.aston.ac.uk
Reflecting on the past and the present with temporal graph-based models,Antonio García-Domínguez,https://publications.aston.ac.uk/id/eprint/38901/1/mrt_paper_1.pdf,5,https://github.com/mondo-project/mondo-hawk,github.com/mondo-project/mondo-hawk,mondo-project/mondo-hawk,2018-11-18,2018.0,publications.aston.ac.uk
Distinct neural mechanisms and temporal constraints govern a cascade of audiotactile interactions,Johanna M Zumer,https://publications.aston.ac.uk/id/eprint/39136/1/446112.full.pdf,20,https://github.com/johanna-zumer/audtac/blob/master/simulate_70results.m).,github.com/johanna-zumer/audtac,johanna-zumer/audtac,2018-10-18,2018.0,publications.aston.ac.uk
Implicit emotion detection in text,Udochukwu Orizu,https://publications.aston.ac.uk/id/eprint/37693/1/Orizu_O._2018.pdf,63,https://github.com/stanfordnlp/CoreNLP/blob/master/data/edu/stanford/nlp/patterns/surface/stopwords.txt,github.com/stanfordnlp/CoreNLP,stanfordnlp/CoreNLP,2018-09-28,2018.0,publications.aston.ac.uk
Implicit emotion detection in text,Udochukwu Orizu,https://publications.aston.ac.uk/id/eprint/37693/1/Orizu_O._2018.pdf,88,https://github.com/mfaruqui/retroﬁtting,github.com/mfaruqui/retrofitting,mfaruqui/retrofitting,2018-09-28,2018.0,publications.aston.ac.uk
Enhancing the interactivity of a clinical decision support system by using knowledge engineering and natural language processing,Mohammed Ashrafull Islam,https://publications.aston.ac.uk/id/eprint/37540/1/Islam_M._2018.pdf,102,https://github.com/csurfer/rake-,github.com/csurfer/rake-,csurfer/rake-nltk,2018-09-18,2018.0,publications.aston.ac.uk
Enhancing the interactivity of a clinical decision support system by using knowledge engineering and natural language processing,Mohammed Ashrafull Islam,https://publications.aston.ac.uk/id/eprint/37540/1/Islam_M._2018.pdf,105,https://github.com/Linguistic/rake).,github.com/Linguistic/rake,Linguistic/rake,2018-09-18,2018.0,publications.aston.ac.uk
Enhancing the interactivity of a clinical decision support system by using knowledge engineering and natural language processing,Mohammed Ashrafull Islam,https://publications.aston.ac.uk/id/eprint/37540/1/Islam_M._2018.pdf,114,https://github.com/Simmetrics/simmetrics).,github.com/Simmetrics/simmetrics,Simmetrics/simmetrics,2018-09-18,2018.0,publications.aston.ac.uk
Enhancing the interactivity of a clinical decision support system by using knowledge engineering and natural language processing,Mohammed Ashrafull Islam,https://publications.aston.ac.uk/id/eprint/37540/1/Islam_M._2018.pdf,122,https://github.com/klb3713/sentence2vec).,github.com/klb3713/sentence,klb3713/sentence2vec,2018-09-18,2018.0,publications.aston.ac.uk
Experimentation as a service over semantically interoperable Internet of Things testbeds,Jorge Lanza,https://publications.aston.ac.uk/id/eprint/39235/1/08466763.pdf,12,https://github.com/ﬁesta-iot/testbed.tpi,github.com/fiesta-iot/testbed,fiesta-iot/testbed.tpi,2018-09-17,2018.0,publications.aston.ac.uk
Experimentation as a service over semantically interoperable Internet of Things testbeds,Jorge Lanza,https://publications.aston.ac.uk/id/eprint/39235/1/08466763.pdf,17,https://github.com/OpenIotOrg/openiot).,github.com/OpenIotOrg/openiot,OpenIotOrg/openiot,2018-09-17,2018.0,publications.aston.ac.uk
Oscillatory networks of high-level mental alignment::A perspective-taking MEG study,Robert Seymour,https://publications.aston.ac.uk/id/eprint/33434/1/1_s2.0_S1053811918304142_main.pdf,15,https://github.com/neurofractal/perspective_taking_oscillatory_networks,github.com/neurofractal/perspective_taking_oscillatory_networks,neurofractal/perspective_taking_oscillatory_networks,2018-08-15,2018.0,publications.aston.ac.uk
EPINETLAB:a software for seizure-onset zone identification from intracranial EEG signal in epilepsy,Lucia Rita Quitadamo,https://publications.aston.ac.uk/id/eprint/33633/1/fninf_12_00045.pdf,1,https://github.com/quitadal/EPINETLAB.,github.com/quitadal/EPINETLAB,quitadal/EPINETLAB,2018-07-11,2018.0,publications.aston.ac.uk
The contribution of cause-effect link to representing the core of scientific paper—The role of Semantic Link Network,Mengyun Cao,https://publications.aston.ac.uk/id/eprint/33640/1/journal.pone.0199303.pdf,13,https://github.com/Angela7126/CEsummary_Extend4PLoSOne.,github.com/Angela7126/CEsummary_Extend,Angela7126/CEsummary_Extend4PLoSOne,2018-06-21,2018.0,publications.aston.ac.uk
Topical Phrase Extraction from Clinical Reports by Incorporating both Local and Global Context,Gabriele Pergola,https://publications.aston.ac.uk/id/eprint/32738/1/W3PHIAI_2018_paper_36.pdf,5,https://github.com/facebookresearch/fastText,github.com/facebookresearch/fastText,facebookresearch/fastText,2018-06-20,2018.0,publications.aston.ac.uk
Topical Phrase Extraction from Clinical Reports by Incorporating both Local and Global Context,Gabriele Pergola,https://publications.aston.ac.uk/id/eprint/32738/1/W3PHIAI_2018_paper_36.pdf,5,https://github.com/fozziethebeat/S-Space,github.com/fozziethebeat/S-Space,fozziethebeat/S-Space,2018-06-20,2018.0,publications.aston.ac.uk
